box,date,time,pick_time
2219,2014-01-10,17:13:08.110934,21565.933000
2220,2014-01-10,17:32:10.746951,12954.794000
2221,2014-01-10,17:32:22.243341,11496.390000
2222,2014-01-10,17:32:33.094082,10850.741000
2223,2014-01-10,17:32:44.707139,11613.057000
2224,2014-01-10,17:32:57.164270,12457.131000
2225,2014-01-10,17:33:07.348713,10184.443000
2226,2014-01-10,17:33:25.839952,18491.239000
2227,2014-01-10,17:33:36.942733,11102.781000
2228,2014-01-10,17:33:48.517720,11574.987000
2229,2014-01-10,17:34:08.093875,19576.155000
2230,2014-01-10,17:34:29.527809,21433.934000
2231,2014-01-10,17:34:38.549796,9021.987000
2232,2014-01-10,17:34:51.321891,12772.095000
2233,2014-01-10,17:35:03.002080,11680.189000
2234,2014-01-10,17:35:12.433619,9431.539000
2235,2014-01-10,17:35:22.168204,9734.585000
2236,2014-01-10,17:35:31.849770,9681.566000
2237,2014-01-10,17:35:40.769499,8919.729000
2238,2014-01-10,17:35:49.850110,9080.611000
2239,2014-01-10,17:35:59.384739,9534.629000
2240,2014-01-10,17:36:08.455410,9070.671000
2241,2014-01-10,17:36:17.707096,9251.686000
2242,2014-01-10,17:36:26.797723,9090.627000
2243,2014-01-10,17:36:36.117536,9319.813000
2244,2014-01-10,17:36:44.882127,8764.591000
2245,2014-01-10,17:36:53.785853,8903.726000
2246,2014-01-10,17:37:03.015491,9229.638000
2247,2014-01-10,17:37:12.744084,9728.593000
2248,2014-01-10,17:37:22.581708,9837.624000
2249,2014-01-10,17:37:32.299572,9717.864000
2250,2014-01-10,17:37:40.500084,8200.512000
2251,2014-01-10,17:37:49.414730,8914.646000
2252,2014-01-10,17:37:58.323998,8909.268000
2253,2014-01-10,17:38:07.940102,9616.104000
2254,2014-01-10,17:39:50.421358,102481.256000
2255,2014-01-10,17:43:59.053109,248631.751000
2256,2014-01-10,17:44:08.165751,9112.642000
2257,2014-01-10,17:44:20.418932,12253.181000
2258,2014-01-10,17:44:30.631388,10212.456000
2259,2014-01-10,17:44:39.044216,8412.828000
2260,2014-01-10,17:44:50.043520,10999.304000
2261,2014-01-10,17:45:00.314155,10270.635000
2262,2014-01-10,17:45:10.503668,10189.513000
2263,2014-01-10,17:45:20.532424,10028.756000
2264,2014-01-10,17:45:30.626763,10094.339000
2265,2014-01-10,17:45:40.152407,9525.644000
2266,2014-01-10,17:45:48.964071,8811.664000
2267,2014-01-10,17:45:59.656509,10692.438000
2268,2014-01-10,17:46:09.704015,10047.506000
2269,2014-01-10,17:46:18.863671,9159.656000
2270,2014-01-10,17:46:27.354866,8491.195000
2271,2014-01-10,17:46:37.459985,10105.119000
2272,2014-01-10,17:46:46.825648,9365.663000
2273,2014-01-10,17:46:55.348482,8522.834000
2274,2014-01-10,17:47:04.289041,8940.559000
2275,2014-01-10,17:47:14.000684,9711.643000
2276,2014-01-10,17:49:24.079132,130078.448000
2277,2014-01-10,17:49:33.609450,9530.318000
2278,2014-01-10,17:49:43.649998,10040.548000
2279,2014-01-10,17:49:52.725610,9075.612000
2280,2014-01-10,17:50:01.352379,8626.769000
2281,2014-01-10,17:50:10.899000,9546.621000
2282,2014-01-10,17:50:20.047768,9148.768000
2283,2014-01-10,17:50:29.595313,9547.545000
2284,2014-01-10,17:50:39.086815,9491.502000
2285,2014-01-10,17:50:48.003504,8916.689000
2286,2014-01-10,17:50:57.483181,9479.677000
2287,2014-01-10,17:51:06.240211,8757.030000
2288,2014-01-10,17:51:15.860529,9620.318000
2289,2014-01-10,17:52:13.136196,57275.667000
2290,2014-01-10,17:53:10.068056,56931.860000
2291,2014-01-10,17:53:19.186654,9118.598000
2292,2014-01-10,17:53:29.984970,10798.316000
2293,2014-01-10,17:53:39.806031,9821.061000
2294,2014-01-10,17:53:49.240220,9434.189000
2295,2014-01-10,17:53:59.442861,10202.641000
2296,2014-01-10,17:54:09.310565,9867.704000
2297,2014-01-10,17:54:18.047060,8736.495000
2298,2014-01-10,17:54:27.121764,9074.704000
2299,2014-01-10,17:54:37.423264,10301.500000
2300,2014-01-10,17:54:46.701842,9278.578000
2301,2014-01-10,17:54:56.298704,9596.862000
2302,2014-01-10,17:55:06.169003,9870.299000
2303,2014-01-10,17:55:15.379866,9210.863000
2304,2014-01-10,17:55:25.413378,10033.512000
2305,2014-01-10,17:55:36.494653,11081.275000
2306,2014-01-10,17:55:46.810116,10315.463000
2307,2014-01-10,17:55:55.313857,8503.741000
2308,2014-01-10,17:56:03.975643,8661.786000
2309,2014-01-10,17:57:45.404026,101428.383000
2310,2014-01-10,17:57:58.808953,13404.927000
2311,2014-01-10,17:58:08.119805,9310.852000
2312,2014-01-10,17:58:17.584253,9464.448000
2313,2014-01-10,17:58:27.615793,10031.540000
2314,2014-01-10,17:58:38.700152,11084.359000
2315,2014-01-10,17:58:49.542953,10842.801000
2316,2014-01-10,17:59:00.093106,10550.153000
2317,2014-01-10,17:59:11.558470,11465.364000
2318,2014-01-10,17:59:22.975829,11417.359000
2319,2014-01-10,17:59:33.715473,10739.644000
2320,2014-01-10,17:59:46.407542,12692.069000
2321,2014-01-10,17:59:57.937620,11530.078000
2322,2014-01-10,18:00:08.922286,10984.666000
2323,2014-01-10,18:00:46.558721,37636.435000
2324,2014-01-10,18:00:55.557295,8998.574000
2325,2014-01-10,18:01:06.126851,10569.556000
2326,2014-01-10,18:02:16.689809,70562.958000
2327,2014-01-10,18:03:21.477104,64787.295000
2328,2014-01-10,18:05:22.778450,121301.346000
2329,2014-01-10,18:05:31.873989,9095.539000
2330,2014-01-10,18:05:40.620758,8746.769000
2331,2014-01-10,18:05:59.248102,18627.344000
2332,2014-01-10,18:06:34.932080,35683.978000
2333,2014-01-10,18:06:44.399667,9467.587000
2334,2014-01-10,18:06:53.490281,9090.614000
2335,2014-01-10,18:07:04.643106,11152.825000
2336,2014-01-10,18:07:13.772543,9129.437000
2337,2014-01-10,18:07:22.757966,8985.423000
2338,2014-01-10,18:07:32.867553,10109.587000
2339,2014-01-10,18:08:19.317772,46450.219000
2340,2014-01-10,18:08:29.167364,9849.592000
2341,2014-01-10,18:08:39.476923,10309.559000
2342,2014-01-10,18:09:18.188509,38711.586000
2343,2014-01-10,18:09:54.118978,35930.469000
2344,2014-01-10,18:10:03.835673,9716.695000
2345,2014-01-10,18:10:12.434690,8599.017000
2346,2014-01-10,18:10:21.086072,8651.382000
2347,2014-01-10,18:10:32.567351,11481.279000
2348,2014-01-10,18:10:42.412078,9844.727000
2349,2014-01-10,18:11:23.508098,41096.020000
2350,2014-01-10,18:11:43.930189,20422.091000
2351,2014-01-10,18:11:55.128407,11198.218000
2352,2014-01-10,18:12:04.731016,9602.609000
2353,2014-01-10,18:12:14.952512,10221.496000
2354,2014-01-10,18:12:25.503007,10550.495000
2355,2014-01-10,18:12:34.673615,9170.608000
2356,2014-01-10,18:12:44.565415,9891.800000
2357,2014-01-10,18:12:53.205932,8640.517000
2358,2014-01-10,18:13:03.226504,10020.572000
2359,2014-01-10,18:13:13.059143,9832.639000
2360,2014-01-10,18:13:22.837835,9778.692000
2361,2014-01-10,18:13:31.792384,8954.549000
2362,2014-01-10,18:13:40.618025,8825.641000
2363,2014-01-10,18:13:50.355562,9737.537000
2364,2014-01-10,18:14:00.866089,10510.527000
2365,2014-01-10,18:14:11.346629,10480.540000
2366,2014-01-10,18:14:20.622258,9275.629000
2367,2014-01-10,18:14:29.689951,9067.693000
2368,2014-01-10,18:14:40.429768,10739.817000
